N  Time  average_ob  max_ob  min_ob 
6430 0.000320 73338.000000 73392 73253 
6440 0.000316 73472.000000 73547 73376 
6450 0.000319 73586.000000 73686 73483 
6460 0.000320 73730.000000 73815 73629 
6470 0.000319 73850.000000 73906 73780 
6480 0.000323 73995.000000 74055 73922 
6490 0.000319 74103.000000 74145 74054 
6500 0.000322 74264.000000 74317 74160 
6510 0.000322 74385.000000 74441 74314 
6520 0.000323 74476.000000 74539 74415 
6530 0.000323 74646.000000 74702 74582 
6540 0.000322 74755.000000 74801 74718 
6550 0.000325 74877.000000 74975 74770 
6560 0.000325 75019.000000 75096 74971 
6570 0.000326 75135.000000 75277 75077 
6580 0.000327 75250.000000 75381 75116 
6590 0.000324 75402.000000 75504 75270 
6600 0.000325 75518.000000 75575 75471 
6610 0.000331 75668.000000 75784 75573 
6620 0.000327 75811.000000 75887 75765 
6630 0.000328 75926.000000 75994 75850 
6640 0.000327 76051.000000 76135 75978 
6650 0.000330 76155.000000 76253 76048 
6660 0.000330 76281.000000 76378 76223 
6670 0.000328 76461.000000 76529 76387 
