N  Time  average_ob  max_ob  min_ob 
1388 0.0000000094 9.5331412104 11 1 
1389 0.0000000094 9.5341972642 11 1 
1390 0.0000000086 9.5352517986 11 1 
1391 0.0000000086 9.5363048167 11 1 
1392 0.0000000086 9.5373563218 11 1 
1393 0.0000000093 9.5384063173 11 1 
1394 0.0000000093 9.5394548063 11 1 
1395 0.0000000086 9.5405017921 11 1 
1396 0.0000000086 9.5415472779 11 1 
1397 0.0000000086 9.5425912670 11 1 
1398 0.0000000086 9.5436337625 11 1 
1399 0.0000000100 9.5446747677 11 1 
1400 0.0000000086 9.5457142857 11 1 
1401 0.0000000086 9.5467523198 11 1 
1402 0.0000000093 9.5477888730 11 1 
1403 0.0000000086 9.5488239487 11 1 
1404 0.0000000085 9.5498575499 11 1 
1405 0.0000000085 9.5508896797 11 1 
1406 0.0000000092 9.5519203414 11 1 
1407 0.0000000085 9.5529495380 11 1 
1408 0.0000000085 9.5539772727 11 1 
1409 0.0000000085 9.5550035486 11 1 
1410 0.0000000092 9.5560283688 11 1 
1411 0.0000000085 9.5570517364 11 1 
1412 0.0000000085 9.5580736544 11 1 
1413 0.0000000092 9.5590941260 11 1 
1414 0.0000000078 9.5601131542 11 1 
1415 0.0000000085 9.5611307420 11 1 
1416 0.0000000078 9.5621468927 11 1 
1417 0.0000000085 9.5631616090 11 1 
1418 0.0000000092 9.5641748942 11 1 
1419 0.0000000085 9.5651867512 11 1 
1420 0.0000000085 9.5661971831 11 1 
1421 0.0000000091 9.5672061928 11 1 
1422 0.0000000084 9.5682137834 11 1 
1423 0.0000000084 9.5692199578 11 1 
1424 0.0000000077 9.5702247191 11 1 
1425 0.0000000077 9.5712280702 11 1 
1426 0.0000000084 9.5722300140 11 1 
1427 0.0000000084 9.5732305536 11 1 
1428 0.0000000091 9.5742296919 11 1 
1429 0.0000000077 9.5752274318 11 1 
1430 0.0000000105 9.5762237762 11 1 
1431 0.0000000077 9.5772187282 11 1 
1432 0.0000000084 9.5782122905 11 1 
1433 0.0000000091 9.5792044662 11 1 
1434 0.0000000084 9.5801952580 11 1 
1435 0.0000000091 9.5811846690 11 1 
1436 0.0000000077 9.5821727019 11 1 
1437 0.0000000084 9.5831593598 11 1 
1438 0.0000000083 9.5841446453 11 1 
1439 0.0000000083 9.5851285615 11 1 
1440 0.0000000083 9.5861111111 11 1 
1441 0.0000000083 9.5870922970 11 1 
1442 0.0000000076 9.5880721221 11 1 
1443 0.0000000090 9.5890505891 11 1 
1444 0.0000000083 9.5900277008 11 1 
1445 0.0000000083 9.5910034602 11 1 
